"odkaz";"nazev";"vyucujici";"predmet";"tyden";"keywords";"typ";"kod";"poznamky";"origolink";"nahrazeno"
"https://web.microsoftstream.com/video/9904024d-e41a-42fc-970e-e893c24842e7";"Příklad 1 (NA/303) – reakce 2.řádu";"Ondřej Vopička";"Fyzikální chemie I";12;"kinetika,reakce druhého řádu,reakce 2. řádu";"cvičení";"B403003";;"https://web.microsoftstream.com/video/4e395ea9-6ab8-4563-a1e9-e902c1b65112";1
"https://web.microsoftstream.com/video/2f874413-5555-4d02-87a6-a24d1258e338";"Příklad 2 (21/44) – teplotní závislost rychlostní konstanty rozkladu";"Ondřej Vopička";"Fyzikální chemie I";12;"rychlostní konstanta,Arrheniova rovnice,rozklad methylaminu";"cvičení";"B403003";;"https://web.microsoftstream.com/video/e06b2a48-ac6c-4963-b22d-16c7cba4784a";1
"https://web.microsoftstream.com/video/55b05d92-0596-4d1d-8a23-ebf4f6a72c0a";"Příklad 3 (14/69) – určení řádu reakce";"Ondřej Vopička";"Fyzikální chemie I";12;"řád reakce,rychlostní konstanta";"cvičení";"B403003";;"https://web.microsoftstream.com/video/2f1e31f0-cb74-4823-bf1e-cb707d2d586a";1
"https://web.microsoftstream.com/video/f04d7eb4-ae52-4a5f-8b82-97b4d38ea989";"Příklad 4 (24/70) – určení řádu reakce";"Ondřej Vopička";"Fyzikální chemie I";12;"řád reakce,rychlostní konstanta";"cvičení";"B403003";;"https://web.microsoftstream.com/video/7daf1335-fdd6-432c-923b-32fef0de256d";1
"https://web.microsoftstream.com/video/762623cb-e951-4975-ac2b-9a3567cea00e";"Příklad 5 (1/41) – rychlost reakce a stechiometrie";"Ondřej Vopička";"Fyzikální chemie I";12;"rychlost reakce,rychlost úbytku,rychlost přírustku";"cvičení";"B403003";;"https://web.microsoftstream.com/video/73e90cb9-4f57-4758-97b5-6728c7fa3d05";1
"https://web.microsoftstream.com/video/2a6b5136-f795-4d54-9a4c-51a4ad850079";"Příklad 6 (3/41) – určení řádu reakce";"Ondřej Vopička";"Fyzikální chemie I";12;"řád reakce,rychlostní konstanta,počáteční rychlost reakce";"cvičení";"B403003";;"https://web.microsoftstream.com/video/1776c90e-503c-4216-b9bc-80225088135a";1
"https://web.microsoftstream.com/video/19719316-d280-445f-941d-709daeadd917";"Úvod";"Květoslav Růžička";"Fyzikální chemie II";1;"úvodní informace";"přednáška";"B403004";;"https://web.microsoftstream.com/video/e711b9b7-1729-446c-b2cc-4933202e44e4";1
"https://web.microsoftstream.com/video/c2893179-5e20-42e8-b1bc-23549595a776";"Kinetická teorie";"Květoslav Růžička";"Fyzikální chemie II";1;"kinetická teorie,tlak,tepelná kapacita plynů,termodynamika,vibrace,entropie,entalpická bilance,mezimolekulové síly";"přednáška";"B403004";;"https://web.microsoftstream.com/video/61262bfb-6808-4407-abf4-f030258b350f";1
"https://web.microsoftstream.com/video/2de25c06-bd57-4a27-b2e1-963353e285ee";"Stavové chování plynů";"Květoslav Růžička";"Fyzikální chemie II";1;"viriálová stavová rovnice,van der Waalsova rovnice,VDW,reálný plyn,stavové chování reálných plynů,kubické stavové rovnice";"přednáška";"B403004";;"https://web.microsoftstream.com/video/02f26f6e-06b7-4703-ba6f-698a0af8798b";1
"https://web.microsoftstream.com/video/8c5a1a30-91bf-49d0-a358-6ec40ced8cd8";"Stavové chování reálných tekutin";"Květoslav Růžička";"Fyzikální chemie II";1;"teorém korespondujících stavů,TKS,kritický bod,viriálové koeficienty";"přednáška";"B403004";;"https://web.microsoftstream.com/video/1e788426-7bd5-4b3b-acbd-975285b2f52c";1
"https://web.microsoftstream.com/video/018936b4-2908-4b2f-b9c7-6784065fa503";"Stavové chování kapalin";"Květoslav Růžička";"Fyzikální chemie II";1;"nasycená kapalina,stlačená kapalina,směs,Amagatův zákon,Daltonův zákon,binární směs,teorém korespondujících stavů";"přednáška";"B403004";;"https://web.microsoftstream.com/video/c75a659c-ed3d-4615-8355-5c22b3bc7609";1
"https://web.microsoftstream.com/video/3852dbb3-c8f7-4d19-84d7-0f41810afa95";"Chemické rovnováhy – opakování";"Květoslav Růžička";"Fyzikální chemie II";5;"chemická rovnováha,parciální molární veličiny,Eulerův vztah,termodynamika směsí,chemický potenciál";"přednáška";"B403004";;"https://web.microsoftstream.com/video/0b00d520-8138-49b4-9a15-d206b05434ae";1
"https://web.microsoftstream.com/video/f509ff6c-5bdc-4a45-a2f4-a795fb2a9887";"Chemické rovnováhy s neideálním chováním";"Květoslav Růžička";"Fyzikální chemie II";5;"chemická rovnováha,směr chemické reakce,Lewisovo–Randallovo pravidlo,fugacita,neideální chování,rozsah reakce";"přednáška";"B403004";;"https://web.microsoftstream.com/video/2372a9d9-68be-4171-9b0c-a27401e59f8d";1
"https://web.microsoftstream.com/video/5d09ec68-9358-4493-98ce-5da47ad677f3";"Chemické rovnováhy bez přítomnosti plynné fáze";"Květoslav Růžička";"Fyzikální chemie II";5;"chemická rovnováha,kondenzované fáze bez plynu,neideální kapalná fáze";"přednáška";"B403004";;"https://web.microsoftstream.com/video/165f2b15-65a8-4950-a1dc-524d21ba3a57";1
"https://web.microsoftstream.com/video/1935c439-34a2-495a-a55e-f64545463c4e";"Chemické rovnováhy – simultánní reakce";"Květoslav Růžička";"Fyzikální chemie II";5;"chemická rovnováha,simultánní reakce,stechiometrická metoda,nestechiometrická metoda";"přednáška";"B403004";;"https://web.microsoftstream.com/video/b27765d2-9439-494e-a887-53a7349e7c21";1
"https://web.microsoftstream.com/video/6f5f265c-e734-4639-a800-63b745b7c935";"Iontové rovnováhy – kyseliny a zásady";"Květoslav Růžička";"Fyzikální chemie II";6;"roztoky elektrolytů,iontový součin vody,slabý elektrolyt,silný elektrolyty,Debye–Huckel,slabá zásada,iontová rovnováha";"přednáška";"B403004";;"https://web.microsoftstream.com/video/75883675-61ef-42db-b969-96fe328bd6d9";1
"https://web.microsoftstream.com/video/cf65f6a5-ffdb-43ed-aec8-0a08defb2a45";"Iontové rovnováhy – hydrolýza";"Květoslav Růžička";"Fyzikální chemie II";6;"soli kyselin a zásad,iontová rovnováha,roztoky elektrolytů";"přednáška";"B403004";;"https://web.microsoftstream.com/video/f9975946-43d4-4003-8eee-a38083e4c2e9";1
"https://web.microsoftstream.com/video/1f352f5f-929e-4e43-9885-832b62b5297f";"Iontové rovnováhy – součin rozpustnosti";"Květoslav Růžička";"Fyzikální chemie II";6;"iontová rovnováha,málo rozpustné soli,roztoky elektrolytu,součin rozpustnosti,rozpustnost";"přednáška";"B403004";;"https://web.microsoftstream.com/video/0ad54cee-f031-4a58-b3dd-a07b5da44728";1
"https://web.microsoftstream.com/video/0124082e-bdc7-48ea-babc-7c71718aa53e";"Difuze";"Květoslav Růžička";"Fyzikální chemie II";7;"difuze,migrace iontu v elektrickém poli,konduktivita,Brownův pohyb,Fickův zákon,stacionární difuze";"přednáška";"B403004";;"https://web.microsoftstream.com/video/1c9dba44-ee95-4c0b-9eeb-c2f50db5a958";1
"https://web.microsoftstream.com/video/84ac8f66-c0f6-4a24-ae56-658e87fd3396";"Elektrická vodivost";"Květoslav Růžička";"Fyzikální chemie II";7;"elektrická vodivost,transport iontu,měrná vodivost,molární vodivost,převodová čísla,Hittorfova metoda";"přednáška";"B403004";;"https://web.microsoftstream.com/video/0fae2f1c-7033-4520-80d1-4894a5d3ad37";1
"https://web.microsoftstream.com/video/2c4cad4d-a767-4cdd-b939-f566240cc133";"Termodynamika galvanického článku, typy elektrod";"Květoslav Růžička";"Fyzikální chemie II";8;"galvanický článek,elektroda,Daniellův článek,Nernstova rovnice,typy elektrod";"přednáška";"B403004";;"https://web.microsoftstream.com/video/535c14e2-366e-4b47-9297-05599b5f79d5";1
"https://web.microsoftstream.com/video/4e991fba-9ce2-4159-9e98-e8b731d0c6ea";"Typy galvanických článků";"Květoslav Růžička";"Fyzikální chemie II";8;"galvanický článek,aplikace galvanických článků,elektromotorické napětí";"přednáška";"B403004";;"https://web.microsoftstream.com/video/d4dd796d-259a-4ae6-85f6-849a5bcd672a";1
"https://web.microsoftstream.com/video/792584e8-582d-4cda-9be6-947f0cc8137f";"Galvanické články jako zdroj energie";"Květoslav Růžička";"Fyzikální chemie II";8;"galvanický článek,palivový článek,sekundární článek";"přednáška";"B403004";;"https://web.microsoftstream.com/video/5cda6b88-91b1-4280-ad8f-24b9c818c66c";1
"https://web.microsoftstream.com/video/45afc453-f0e0-4082-bca2-af84cd1b75c1";"Chemická kinetika – úvodní pojmy";"Květoslav Růžička";"Fyzikální chemie II";9;"chemická kinetika,simultánní reakce,molekularita reakce,průběh reakce,jaderné reakce,řád reakce";"přednáška";"B403004";;"https://web.microsoftstream.com/video/7506c8f6-c08b-4411-9369-b77c2458528e";1
"https://web.microsoftstream.com/video/cd87a153-55dc-41ae-a325-4291af09870b";"Chemická knetika – simultánní reakce";"Květoslav Růžička";"Fyzikální chemie II";9;"chemická kinetika,simultánní reakce,chemická rovnováha,bočné reakce,následné reakce,vratné reakce";"přednáška";"B403004";;"https://web.microsoftstream.com/video/4b4ff41d-29df-4eee-ac1e-c97523f74b7e";1
"https://web.microsoftstream.com/video/93f97ba5-1ec9-4b22-8e08-b52e542c31f6";"Chemická kinetika – reakční mechanismy";"Květoslav Růžička";"Fyzikální chemie II";9;"chemická kinetika,reakční mechanismus,fotochemické reakce,radikálové reakce,katalyzované reakce,homogenní katalýza,enzymová katalýza";"přednáška";"B403004";;"https://web.microsoftstream.com/video/4f6dc96f-a89b-48a5-86d1-0fe195f00a3b";1
"https://web.microsoftstream.com/video/d1aef32d-b0c0-4693-ae3b-78424f169035";"Fázová rozhraní – povrchové napětí";"Květoslav Růžička";"Fyzikální chemie II";10;"fázové rozhraní,povchové napětí,povrchová chemie,Laplaceova–Youngova rovnice,Kelvinova rovnice";"přednáška";"B403004";;"https://web.microsoftstream.com/video/e996f510-d6e5-4d91-99d8-85b74861b7d9";1
"https://web.microsoftstream.com/video/0b802995-34b7-4d52-a9df-ccbcc483cb36";"Fázová rozhraní – adsorpce";"Květoslav Růžička";"Fyzikální chemie II";10;"fázov0 rozhraní,adsorpce,povrchová chemie,rovnováha kapalina-pára,Raoultův zákon,VLE,SLE,rovnováha kapalina-pevná fáze";"přednáška";"B403004";;"https://web.microsoftstream.com/video/8191f48a-b31b-4104-89c6-80dd3d9fa998";1
"https://web.microsoftstream.com/video/4a61c0e6-19a4-4d68-aa14-81f1f2f689a6";"Příklad 1, 73/45 – kubické stavové rovnice";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,kubické stavové rovnice";"cvičení";"B403004";;"https://web.microsoftstream.com/video/8cefbb7c-ec10-4ba4-a4d1-b6bb7b90d374";1
"https://web.microsoftstream.com/video/2914d23e-6925-4a37-81fb-dd14c3dfb5ec";"Příklad 2, 75/45 – kubické stavové rovnice";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,kubické stavové rovnice";"cvičení";"B403004";;"https://web.microsoftstream.com/video/9c151611-3ff8-41d1-aba2-d21197278215";1
"https://web.microsoftstream.com/video/1a082a78-1f0f-409d-b444-d2c9e0f7ee5a";"Příklad 3, 55/43 – tlakový viriální rozvoj";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,tlakový viriálový rozvoj";"cvičení";"B403004";;"https://web.microsoftstream.com/video/d14c6761-523b-4fd8-8a4a-25139893cfea";1
"https://web.microsoftstream.com/video/6e57bff5-ba5f-4443-a31d-013c31c452a9";"Příklad 4, 57/43 – objemový viriální rozvoj";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,objemový viriálový rozvoj";"cvičení";"B403004";;"https://web.microsoftstream.com/video/86280a34-93d7-471d-8d34-c8f431aa1782";1
"https://web.microsoftstream.com/video/b820a6ab-f251-4453-9159-f3245521c513";"Příklad 5, 60/43 – obj. viriální rozvoj, identifikace nefyzikálního řešení";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,objemový viriálový rozvoj,identifikace nefyzikálního řešení";"cvičení";"B403004";;"https://web.microsoftstream.com/video/c0337e56-359c-46f0-83d8-4cd998949f14";1
"https://web.microsoftstream.com/video/7b1e8eb6-79f5-4821-8ce2-7b31d4039104";"Příklad 5B, 60/43 – obj.viriální rozvoj, identifikace nefyzikálního řešení";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,objemový viriálový rozvoj,identifikace nefyzikálního řešení";"cvičení";"B403004";;"https://web.microsoftstream.com/video/a0cfb9a8-589e-447c-a331-590fa451287e";1
"https://web.microsoftstream.com/video/05d9558c-2c76-44ca-a52a-dd9c9e15308e";"Příklad 6, 62/44 – van der Waals + viriál";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,van der Waalsova rovnice,viriálový rozvoj,VDW";"cvičení";"B403004";;"https://web.microsoftstream.com/video/dc40a0e6-a68d-4795-a55d-1555f3e76014";1
"https://web.microsoftstream.com/video/436e58f6-8c24-4bc3-872e-212c600fac05";"Příklad 6, 66/44 – Boyleova teplota";"Ondřej Vopička";"Fyzikální chemie II";1;"stavové chování,Boyleova teplota";"cvičení";"B403004";;"https://web.microsoftstream.com/video/c75c4a28-61e6-4dd7-a726-e661561cabde";1
"https://web.microsoftstream.com/video/391c9674-9024-4ba6-b3c0-5871dae30d5e";"Příklad 1, 91/46 – TKS, výpočet Vm";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování,teorém korespondujících stavů,molární objem,TKS,Vm";"cvičení";"B403004";;"https://web.microsoftstream.com/video/ba33d84a-14de-43e8-89c0-92ca63ff3397";1
"https://web.microsoftstream.com/video/09a30469-63f1-49d2-8ea4-7f952c93ae86";"Příklad 2, 93/46 – TKS, výpočet p";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování,teorém korespondujících stavů,tlak,TKS,p";"cvičení";"B403004";;"https://web.microsoftstream.com/video/22ac99c5-8c6b-4ff8-ade3-fc34465eca14";1
"https://web.microsoftstream.com/video/488ae2c6-07d6-4f9d-a589-5ae5d171458e";"Příklad 3, 99/47 – směsi a van der Waalsova rovnice";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování směsí,van der Waalsova rovnice,VDW";"cvičení";"B403004";;"https://web.microsoftstream.com/video/3e3ae950-8861-47da-ac02-96341650f01d";1
"https://web.microsoftstream.com/video/4f0044b4-4409-4a12-b6fa-6938c2e3b4c4";"Příklad 4, 103/47 – směsi a TKS";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování směsí,teorém korespondujících stavů,TKS";"cvičení";"B403004";;"https://web.microsoftstream.com/video/f5430f15-cf5d-4feb-997d-c6db59cdb359";1
"https://web.microsoftstream.com/video/8d9f5b48-d19e-4d3c-bd0a-61baf8836cdd";"Příklad 5, 105/47 – směsi a TKS";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování směsí,teorém korespondujících stavů,TKS";"cvičení";"B403004";;"https://web.microsoftstream.com/video/a6237f63-894b-4e5a-a781-8b6fd40e7bb9";1
"https://web.microsoftstream.com/video/b817069a-89d6-4e08-8e86-82ac3fe3bb85";"Příklad 6, 113/48 – koeficient izobarické roztažnosti";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování kapalin,koeficient izobarické roztažnosti";"cvičení";"B403004";;"https://web.microsoftstream.com/video/4523c4cf-5e64-486f-949f-de7ef0a80187";1
"https://web.microsoftstream.com/video/b614e7bd-9af3-4dc1-9611-50967503376c";"Příklad 7, 114/49 – koeficienty (alfap, kapaT, gamaV)";"Ondřej Vopička";"Fyzikální chemie II";2;"stavové chování kapalin,koeficient izobarické roztažnosti,koeficient izotermické stlačitelnosti,koeficient izochorické rozpínavosti";"cvičení";"B403004";;"https://web.microsoftstream.com/video/e06683fd-3511-42be-a34c-968f7e4c365d";1
"https://web.microsoftstream.com/video/ec05ee32-b835-4033-a6ae-12f2f5126740";"Příklad 1, 117/49 – Rackettova rovnice";"Ondřej Vopička";"Fyzikální chemie II";3;"stavové chování kapalin,Rackettova rovnice";"cvičení";"B403004";;"https://web.microsoftstream.com/video/5bff0733-acf1-47b2-becb-48665f399e48";1
"https://web.microsoftstream.com/video/c5ae0e2e-3705-4a81-a810-a8d4f58f781f";"Příklad 2, 69/149 – Gibbsova energie a entropie";"Ondřej Vopička";"Fyzikální chemie II";3;"termodynamické funkce,změna Gibbsovy energie s teplotou,změna entropie s teplotou,Gibbsova energie,G,S";"cvičení";"B403004";;"https://web.microsoftstream.com/video/f450e92a-2a0e-4a17-931d-f252a5fe14ff";1
"https://web.microsoftstream.com/video/57b24663-2b9b-4438-928a-5bbb8812efd5";"Příklad 3, 76/149 – Gibbsova energie, komprese, tlakový viriální rozvoj";"Ondřej Vopička";"Fyzikální chemie II";3;"termodynamické funkce,změna Gibbsovy energie s tlakem,reálný plyn,ideální plyn,Gibbsova energie,G";"cvičení";"B403004";;"https://web.microsoftstream.com/video/d3cf3e84-c92a-4ab1-8b13-389a0397f464";1
"https://web.microsoftstream.com/video/29b68d0a-6208-4b61-8c71-82a2f1d4ef47";"Příklad 4, 27/76 – práce, komprese, objemový viriální rozvoj";"Ondřej Vopička";"Fyzikální chemie II";3;"práce,komprese reálného plynu,objemový viriálový rozvoj,reálný plyn,W";"cvičení";"B403004";;"https://web.microsoftstream.com/video/2e6bb19b-87d2-4a50-b7b9-6e76dd86ee6a";1
"https://web.microsoftstream.com/video/b6180fdd-7cbb-41c0-92e4-2a42db036e37";"Příklad 5, 77/81 – práce, adiabatická a izotermní vratná komprese";"Ondřej Vopička";"Fyzikální chemie II";3;"práce,adiabatická vratná komprese,izotermická vratná komprese,W";"cvičení";"B403004";;"https://web.microsoftstream.com/video/bc25a29b-d9a8-4861-a1d4-8e8886972695";1
"https://web.microsoftstream.com/video/cf0a40c7-8ebb-4fb4-820f-9131656e3c9b";"Příklad 6, 75/81 – práce, adiabatická nevratná expanze";"Ondřej Vopička";"Fyzikální chemie II";3;"práce,adiabatická nevratná expanze,W";"cvičení";"B403004";;"https://web.microsoftstream.com/video/bc928c43-3639-4ed9-aab2-a124f185d5fb";1
"https://web.microsoftstream.com/video/0b360272-d7e2-421f-81d5-4a8ed4e46c37";"Příklad 7, 105/153 – změny U, S, F a izotermní expanze";"Ondřej Vopička";"Fyzikální chemie II";3;"termodynamické funkce,izotermická expanze reálného plynu,van der Waals,VDW,vnitřní energie,entropie,Helmholtzova energie,reálný plyn,U,F,S";"cvičení";"B403004";;"https://web.microsoftstream.com/video/69edf498-6c70-48d3-83c5-17b96605e900";1
"https://web.microsoftstream.com/video/9ca54425-bb84-4f34-af34-081193466947";"Příklad 1, 29/76 – izotermni komprese reálného plynu, virialni rozvoj";"Ondřej Vopička";"Fyzikální chemie II";4;"izotermická komprese reálného plynu,viriálový rozvoj";"cvičení";"B403004";;"https://web.microsoftstream.com/video/ef498702-457c-4507-8fea-5ff7d9082d3a";1
"https://web.microsoftstream.com/video/3c9e7167-62b6-47df-bf55-c6f3f01fdcb8";"Příklad 2, 122/155 – Jouleův–Thompsonův koeficient, inverzní teplota";"Ondřej Vopička";"Fyzikální chemie II";4;"Jouleův–Thompsonův koeficient,tepelná kapacita,inverzní teplota,Cp";"cvičení";"B403004";;"https://web.microsoftstream.com/video/63a57d00-1b08-4342-9c62-2ea98ee0ad4f";1
"https://web.microsoftstream.com/video/f787db89-24b5-4a47-9fa9-42923c0b34f4";"Příklad 3, 86/150 – změna Gibbsovy energie pro tání ledu při –10 °C";"Ondřej Vopička";"Fyzikální chemie II";4;"změna Gibbsovy energie,tání ledu,Gibbsova energie";"cvičení";"B403004";;"https://web.microsoftstream.com/video/cb6c955a-b958-4ff3-8d93-e962f62dc28e";1
